,reward,episode_duration
0,19,0.23899626731872559
1,18,0.32900452613830566
2,20,2.6359965801239014
3,19,5.444997310638428
4,20,5.434003591537476
5,20,5.4379987716674805
6,18,5.422000885009766
7,18,5.406000375747681
8,16,5.39500093460083
9,18,5.406999588012695
10,18,5.375999927520752
11,20,5.3969995975494385
12,20,5.3809990882873535
13,20,5.3860015869140625
14,20,5.39300012588501
15,20,5.380000114440918
16,20,5.361001968383789
17,20,5.376997232437134
18,18,5.3680033683776855
19,16,5.363004922866821
20,20,5.317997455596924
21,18,5.3219993114471436
22,20,5.303999185562134
23,16,5.2920002937316895
24,18,5.283002614974976
25,20,5.298999786376953
26,16,5.2790000438690186
27,19,5.251999855041504
28,20,5.271001815795898
29,20,5.262000322341919
30,15,5.28800106048584
31,18,5.291001081466675
32,18,5.278002023696899
33,20,5.275001764297485
34,18,5.253000736236572
35,17,5.280001401901245
36,20,5.268000364303589
37,18,5.297001361846924
38,20,5.267000913619995
39,20,5.261009931564331
40,20,5.218991041183472
41,20,5.2250025272369385
42,20,5.250000238418579
43,20,5.231996059417725
44,20,5.218003034591675
45,20,5.241997957229614
46,18,5.2530059814453125
47,20,5.211996555328369
48,18,5.2640063762664795
49,20,5.243999719619751
50,18,5.204999685287476
51,18,5.231997728347778
52,16,5.206999778747559
53,20,5.2210023403167725
54,18,5.262998819351196
55,20,5.236002206802368
56,20,5.196001291275024
57,19,5.248999118804932
58,20,5.23400354385376
59,20,5.238008499145508
60,18,5.241993427276611
61,20,5.207997798919678
62,18,5.2180016040802
63,20,5.2360007762908936
64,20,5.20499849319458
65,20,5.224000692367554
66,20,5.251004934310913
67,20,5.21399998664856
68,20,5.21600079536438
69,16,5.290997743606567
70,18,5.220003604888916
71,18,5.21099853515625
72,20,5.274003505706787
73,20,5.2319982051849365
74,14,5.246002912521362
75,20,5.287998199462891
76,20,5.32499885559082
77,17,5.433001756668091
78,16,5.318998098373413
79,19,5.277001857757568
80,18,5.266002178192139
81,20,5.283999919891357
82,16,5.284002304077148
83,17,5.265003204345703
84,15,5.292998790740967
85,20,5.2749998569488525
86,19,5.295001983642578
87,18,5.295999765396118
88,15,5.291000843048096
89,10,5.262001276016235
90,20,5.3139967918396
91,20,5.2729997634887695
92,20,5.2769997119903564
93,20,5.316003799438477
94,15,5.263999700546265
95,20,5.285998344421387
96,18,5.28400182723999
97,11,5.274999141693115
98,20,5.276001691818237
99,17,5.288013935089111
100,10,5.270989418029785
101,12,5.275996923446655
102,13,5.31100058555603
103,18,5.3110058307647705
104,14,5.311992645263672
105,18,5.3390021324157715
106,20,5.279999732971191
107,8,5.267999172210693
108,8,5.338001489639282
109,4,5.309999704360962
110,5,5.288003206253052
111,7,5.326997995376587
112,6,5.282999753952026
113,20,5.283998727798462
114,10,5.313000679016113
115,16,5.29399847984314
116,12,5.376001596450806
117,12,5.381000995635986
118,18,5.313000202178955
119,16,5.273011922836304
120,5,5.319988012313843
121,5,5.31499981880188
122,6,5.302000045776367
123,2,5.361999750137329
124,3,5.292999505996704
125,16,5.332002878189087
126,5,5.348003149032593
127,15,5.302998065948486
128,20,5.321001052856445
129,12,5.337000370025635
130,17,5.327000617980957
131,20,5.328999042510986
132,12,5.3340003490448
133,5,5.309998989105225
134,3,5.3010029792785645
135,3,5.347998142242432
136,14,5.318999767303467
137,7,5.314999580383301
138,2,5.353001356124878
139,10,5.300020456314087
140,2,5.3259971141815186
141,15,5.333999872207642
142,3,5.311999320983887
143,0,5.3140013217926025
144,4,5.3319995403289795
145,4,5.322001934051514
146,20,5.407000541687012
147,5,5.416999340057373
148,3,5.312000036239624
149,6,5.316997289657593
150,5,5.353002548217773
151,5,5.312996864318848
152,12,5.365002155303955
153,16,5.399001121520996
154,6,5.319997787475586
155,3,5.315001010894775
156,9,5.356002330780029
157,14,5.3310017585754395
158,15,5.3279993534088135
159,12,5.4230241775512695
160,5,5.324976444244385
161,20,5.34100079536438
162,16,5.368000268936157
163,11,5.317997694015503
164,6,5.322998046875
165,18,5.364003896713257
166,15,5.332997798919678
167,18,5.319998264312744
168,11,5.34200382232666
169,9,5.36100172996521
170,20,5.33499813079834
171,17,5.35000205039978
172,18,5.3199992179870605
173,11,5.325998783111572
174,13,5.362999200820923
175,18,5.340001344680786
176,20,5.32099461555481
177,9,5.343001365661621
178,20,5.320999622344971
179,13,5.340001821517944
180,13,5.347997665405273
181,7,5.326000928878784
182,18,5.336000919342041
183,15,5.3540003299713135
184,18,5.310999155044556
185,11,5.33899998664856
186,11,5.3770012855529785
187,16,5.340000629425049
188,13,5.361998558044434
189,13,5.375002861022949
190,16,5.359999418258667
191,11,5.341000318527222
192,20,5.37200140953064
193,5,5.336001396179199
194,20,5.349001169204712
195,17,5.381998538970947
196,20,5.351001739501953
197,10,5.3779990673065186
198,15,5.3589982986450195
199,20,5.341006278991699
200,14,5.3639936447143555
201,5,5.3269970417022705
202,12,5.326997756958008
203,15,5.350001811981201
204,3,5.366998910903931
205,5,5.318001747131348
206,10,5.35699987411499
207,10,5.371001482009888
208,6,5.338998556137085
209,20,5.3729987144470215
210,20,5.391001224517822
211,8,5.353997707366943
212,15,5.331999778747559
213,18,5.394002199172974
214,6,5.38299822807312
215,5,5.397001028060913
216,15,5.41200065612793
