,reward,episode_duration
0,16,0.11900210380554199
1,16,0.12799763679504395
2,13,0.12399840354919434
3,16,0.8860149383544922
4,15,2.7040438652038574
5,15,3.1550562381744385
6,20,3.3720619678497314
7,15,3.6970582008361816
8,18,2.8350491523742676
9,17,3.341053009033203
10,17,3.657064199447632
11,14,2.77405047416687
12,15,3.25105619430542
13,17,2.800046443939209
14,19,2.635043144226074
15,16,3.4400553703308105
16,16,3.1600561141967773
17,16,3.9910709857940674
18,17,3.81606125831604
19,15,3.184054374694824
20,18,3.777069330215454
21,17,3.636056423187256
22,17,3.0700550079345703
23,18,2.9390451908111572
24,17,2.5350470542907715
25,19,2.432046890258789
26,18,2.676043748855591
27,18,2.1420304775238037
28,16,3.7810659408569336
29,15,3.198051929473877
30,16,2.530050039291382
31,18,3.2490553855895996
32,19,3.3350534439086914
33,16,2.6600489616394043
34,17,2.452035427093506
35,18,2.658046245574951
36,18,3.999068021774292
37,14,4.438076734542847
38,19,3.4110662937164307
39,16,3.688055992126465
40,17,2.9670515060424805
41,18,3.1980578899383545
42,17,3.7700634002685547
43,18,2.7290444374084473
44,16,2.7390544414520264
45,18,3.0120410919189453
46,18,3.3260598182678223
47,14,2.7950470447540283
48,16,2.9030447006225586
49,16,3.489055871963501
50,15,2.5770506858825684
51,15,2.389035701751709
52,17,2.933054208755493
53,16,2.647036552429199
54,20,2.8390517234802246
55,17,3.0180463790893555
56,17,3.754061460494995
57,17,3.0510497093200684
58,14,2.649045467376709
59,17,3.6438486576080322
60,17,3.814061403274536
61,19,3.000051975250244
62,12,2.6570444107055664
63,16,3.019044876098633
64,18,3.5990617275238037
65,15,2.555044412612915
66,15,3.1640491485595703
67,19,2.3550407886505127
68,17,2.8820459842681885
69,17,2.4910407066345215
70,17,3.8890700340270996
71,19,3.089045286178589
72,19,3.2900540828704834
73,18,3.190056085586548
74,15,3.958064317703247
75,15,3.2670533657073975
76,19,2.7580373287200928
77,16,3.323056697845459
78,15,2.8470470905303955
79,18,2.20904278755188
80,19,3.3540546894073486
81,17,3.1090478897094727
82,15,3.1240527629852295
83,16,2.7960474491119385
84,20,2.516045570373535
85,11,2.7760417461395264
86,15,3.3150575160980225
87,18,3.3970534801483154
88,18,3.4290618896484375
89,19,3.2910523414611816
90,18,3.5910587310791016
91,17,2.6840434074401855
92,17,3.8250679969787598
93,15,3.192049264907837
94,18,2.974048376083374
95,17,2.48004412651062
96,16,3.1590511798858643
97,18,3.051048755645752
98,17,2.7410457134246826
99,18,4.615083932876587
100,20,2.9090445041656494
101,14,3.0530502796173096
