,reward,episode_duration
0,7,35.69353771209717
1,11,34.64664268493652
2,4,34.224387884140015
3,3,34.25842213630676
4,6,33.77820348739624
5,6,31.567179918289185
6,3,33.24573612213135
7,6,32.56478714942932
8,7,32.69274044036865
9,7,32.208834409713745
10,7,31.75242853164673
11,8,32.46549654006958
12,7,31.8442862033844
13,9,32.67879390716553
14,8,31.904677867889404
15,8,32.16800093650818
16,8,31.841506481170654
17,6,31.9556782245636
18,5,32.260186433792114
19,7,31.62424349784851
20,11,32.402355432510376
21,8,31.65121626853943
22,4,31.27371096611023
23,7,31.473108530044556
24,7,31.42859148979187
25,9,32.466267824172974
26,10,31.316564798355103
27,8,32.00325012207031
28,4,31.548122882843018
29,7,31.356802225112915
30,10,31.19144582748413
31,10,31.491552591323853
32,7,32.18885540962219
33,11,31.666401624679565
34,5,31.8349552154541
35,8,31.987776041030884
36,9,32.83711385726929
37,5,33.58079266548157
38,8,32.7637779712677
39,5,34.00596570968628
40,5,33.48607850074768
41,6,32.72963285446167
42,6,31.89219570159912
43,5,33.24213767051697
44,5,32.73119020462036
45,8,33.56998610496521
46,6,33.40597915649414
47,8,33.1978325843811
48,4,32.94827151298523
49,3,34.206233739852905
50,8,33.69474411010742
51,6,32.56345891952515
52,2,33.99515914916992
53,5,34.80618476867676
54,3,34.38500261306763
55,5,35.06254172325134
56,6,33.959980487823486
57,5,34.82898664474487
58,10,33.89181399345398
59,5,32.90601873397827
60,4,33.34854030609131
61,7,33.6049747467041
62,4,33.4437255859375
63,6,33.246119022369385
64,6,33.71338224411011
65,8,32.53242754936218
66,5,32.4491171836853
67,6,32.603259563446045
68,11,32.599156618118286
69,5,32.523335695266724
70,4,32.656919717788696
71,5,32.58632135391235
72,9,32.37299633026123
73,6,33.059545040130615
74,1,32.445449352264404
75,4,32.834173917770386
76,11,35.74858617782593
77,6,34.88271355628967
78,10,36.29749345779419
79,6,32.6806263923645
80,7,33.49535942077637
81,6,33.96717119216919
82,3,33.20674514770508
83,6,33.97888708114624
84,9,33.1822943687439
85,7,32.96510648727417
86,10,32.37769293785095
87,5,32.60908532142639
88,9,32.11501097679138
89,6,32.57213735580444
90,5,31.671378135681152
91,6,32.67863130569458
92,5,32.46428418159485
93,7,32.672751665115356
94,3,32.44110107421875
95,7,32.72303771972656
96,8,33.79906129837036
97,5,35.36203169822693
98,11,34.1978919506073
99,4,32.78815507888794
100,1,33.35690140724182
101,3,32.96736192703247
102,7,32.68482542037964
103,4,32.577115297317505
104,7,32.40601587295532
105,7,32.502010107040405
106,10,33.647074699401855
107,5,32.34949469566345
108,5,35.266335010528564
109,2,39.142256021499634
110,4,34.5699622631073
111,5,33.511470794677734
112,6,33.59331917762756
113,5,34.28786873817444
114,9,33.51082801818848
115,7,33.01801609992981
116,7,32.938103914260864
117,8,32.86856961250305
118,9,31.895153522491455
119,4,32.95241951942444
120,10,32.1970796585083
121,2,33.38048315048218
122,9,33.66539454460144
123,2,33.036882162094116
124,2,31.56737494468689
125,4,30.900922775268555
126,4,31.40195631980896
127,8,31.3599112033844
128,6,30.994802236557007
129,8,31.010935068130493
130,5,31.3800048828125
131,5,31.92584729194641
132,11,31.141215801239014
133,5,33.00910830497742
134,11,33.51203966140747
135,5,33.162132024765015
136,6,33.0190052986145
137,9,32.54455852508545
138,7,32.32934927940369
139,5,33.15950965881348
140,9,33.05479907989502
141,5,33.051724433898926
142,2,31.902006149291992
143,10,31.576271295547485
144,5,30.95431637763977
145,2,31.39472198486328
146,6,31.875360250473022
147,6,32.63912558555603
148,2,33.24027991294861
149,3,31.392171621322632
150,9,30.897002458572388
151,2,30.53522562980652
152,12,30.798937559127808
153,2,30.74220108985901
154,3,30.82622718811035
155,9,30.670566082000732
156,5,32.130181074142456
157,2,31.770194053649902
158,4,31.212628841400146
159,2,31.384264707565308
160,9,31.68933129310608
161,7,32.1943895816803
162,4,32.47091579437256
163,7,32.22539806365967
164,7,32.55302119255066
165,6,31.441166639328003
166,4,32.337570905685425
167,6,32.74279856681824
168,7,32.77628517150879
169,6,32.52054738998413
170,5,31.95939016342163
171,1,31.840126514434814
172,4,31.738953828811646
173,5,32.028172969818115
174,11,32.297383308410645
175,6,32.199320554733276
176,2,32.321346044540405
177,1,31.516772747039795
178,5,31.622857570648193
179,9,31.453359365463257
180,5,32.02879595756531
181,5,32.24687170982361
182,6,32.17312836647034
183,7,31.22127366065979
184,10,31.188526153564453
185,8,31.58738923072815
186,7,30.900851488113403
187,3,31.696518659591675
188,5,31.658395767211914
189,4,32.624887466430664
190,10,31.954665660858154
191,8,32.212557554244995
192,5,32.46177864074707
193,10,32.55697822570801
194,3,33.199584007263184
195,8,35.467172384262085
196,6,41.627147912979126
197,10,51.12559509277344
198,6,32.29179644584656
199,4,34.01709342002869
200,6,33.73759317398071
201,4,33.86905241012573
202,10,33.81875443458557
203,6,33.97047019004822
204,5,33.38366222381592
205,4,33.792720317840576
206,5,36.84764099121094
207,4,36.06946396827698
208,5,33.1191942691803
209,8,40.91829299926758
210,5,47.650957345962524
211,7,46.618714809417725
212,7,38.075340270996094
213,8,35.26784110069275
214,7,34.137401819229126
215,8,32.385241985321045
216,7,32.60907483100891
217,7,33.98519444465637
218,3,33.801668643951416
219,7,39.496556997299194
220,9,39.7351610660553
221,4,39.1371750831604
222,5,37.18699526786804
223,6,36.581485748291016
224,7,33.27588772773743
225,5,43.97327423095703
226,8,47.703763484954834
227,7,39.32836294174194
228,4,32.91170620918274
229,7,32.19996905326843
230,8,31.424659252166748
231,4,31.535744667053223
232,4,32.0084867477417
233,1,40.585442781448364
234,8,44.92498278617859
235,5,51.45405983924866
236,5,42.817936420440674
237,1,45.267298460006714
